,id,text
35,0,"['@__xhoseok', '{opens', 'mouth', 'to', 'eat', 'chips', 'more', 'unhappy', 'noises', '}', 'but', 'i', 'have', 'things', 'to', 'do', 'and', 'the', 'studio', 'hungry', 'sleepy', 'hyung', 'make', 'the', 'managers', 'send', 'me', 'home']"
36,0,"['rt', '@neroscinema:', 'disappointed', 'that', 'the', 'borderlands', 'community', 'is', 'going', 'through', 'and', 'review', 'bombing', 'borderlands', '1/2/tps', 'because', 'they', 'are', 'unhap']"
37,0,"['rt', '@cbseveningnews:', 'cbs', 'news', 'has', 'confirmed', 'the', 'special', ""counsel's"", 'team', 'was', 'split', 'on', 'whether', 'the', 'president', 'obstructed', 'justice', 'with', 'some', 'inve']"
38,0,"['@trillgabi', '@thehill', 'nope', '-', 'that', 'is', 'not', 'acceptable', '-', 'reverse', 'racism', 'isnt', 'the', 'answer', 'and', 'two', 'wrongs', 'dont', 'make', 'it', 'right', '-', 'the', 'absence', 'of', 'meritocracy', 'will', 'lead', 'to', 'creating', 'yet', 'another', 'grouo', 'of', 'unhappy', 'and', 'discriminated', 'against', 'feeling', 'groups', 'of', 'people', '-and', 'we', 'will', 'end', 'up', 'with', 'more', 'trump', 'types']"
39,0,"['you', 'only', 'got', '1', 'life', 'why', 'be', 'unhappy']"
40,0,"['alisson', 'is', 'not', 'keeping', 'clean', 'sheets', 'an', 'i', 'am', 'unhappy', 'with', 'that']"
41,0,"['rt', '@selimseesyou:', 'competing', 'with', 'imported', 'scab', 'labor', 'nothing', 'but', 'nihilism/fake', 'lefty', 'signaling/hedonism', 'in', 'the', 'media/culture', 'why', 'are', 'peop']"
42,0,"['a', 'lot', 'of', 'modern', 'books', 'start', 'with', 'somebody', 'being', 'desperately', 'unhappy', 'with', 'no', 'solution', 'in', 'sight', 'older', 'classics', ""don't"", 'do', 'this', 'and', 'i', 'find', 'it', 'very', 'off-putting', 'currently', 'reading', 'a', 'book', 'that', 'starts', 'with', 'the', 'protagonist', 'learning', 'they', 'have', 'cancer', 'and', 'going', 'to', 'a', 'chemotherapy', 'ward']"
43,0,"['rt', '@hosumkj:', 'leave', 'if', 'you', 'unhappy', 'dont', 'cheat', 'tho']"
44,0,"['unhappy', 'with', 'your', 'current', 'pharmacy', 'give', 'us', 'a', 'chance', 'to', 'wow', 'you', 'medical', 'arts', 'rx', '15', 'corporate', 'drive', 'suite', '1-1', 'trumbullct', '203-590-3737']"
45,0,"['rt', '@1loganhenderson:', 'having', 'a', 'bad', 'day', 'tell', 'yourself', 'right', 'now', 'im', 'not', 'spending', 'another', 'minute', 'being', 'unhappy']"
46,0,"['the', 'littlest', 'things', 'make', 'me', 'unhappy']"
47,0,"['rt', '@urvashirautela:', 'i', 'felt', 'appalled', 'and', 'beyond', 'shocked', 'this', 'morning', 'when', 'i', 'saw', 'social', 'media', 'flooded', 'with', 'trolls', 'of', 'me', 'in', 'a', 'video', 'with', 'respe']"
48,0,"['rt', '@enjy_esmail18:', '-why', 'are', 'you', 'unhappy', '=because', ""i'm"", 'unhappy', ')']"
49,0,"['i', 'think', 'my', 'uber', 'driver', 'is', 'trying', 'to', 'kill', 'me', 'or', 'hes', 'just', 'so', 'unhappy', 'that', 'hes', 'like', 'fuck', 'it', 'he', 'almost', 'drove', 'into', 'traffic', 'twice', 'already']"
